ResourceID,Activity Type,Address Type,Administrative Subdivision Name,Administrative Subdivision Type,Cadastral Reference,Description,Description Type,End Date of Existence,End Date Type,External Identifier Type,External Source,External XRef,From Date,Geometry Qualifier,Keyword,Name,Name Type,Place Address,Place Description,Primary Reference Number,Spatial Coordinates Geometry,Start Date of Existence,Start Date Type,To Date
469165d0-116c-0138-9149-740f24312a1c,,Postal Address,St. John,Parish,,,,,,,,,,,Richmond Map,Wyecroft,,"Wyecroft, Les Rue des Chasses",,0500233,GEOMETRYCOLLECTION (POINT (-2.144495 49.24369)),,,
0469cfb0-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE1033,,,,St Austell,,"St Austell, Green Street",,0401033,GEOMETRYCOLLECTION (POINT (-2.104333 49.178082)),,,
061b9980-116c-0138-9143-740f24312a1c,,Postal Address,St. Martin,Parish,,,,,,Listed building,Government of Jersey,MN0009,,,,Danescourt,,"Danescourt, La Grande Route de Faldouet",,0700009,GEOMETRYCOLLECTION (POINT (-2.039397 49.212493)),,,
fc8a32d0-149c-0138-c576-740f24312a1c,,Postal Address,St. Ouen,Parish,,,,,,,,,,,Richmond Map,Le Bel,,"Le Bel, La Rue de la Ville Bagot",,0900294,GEOMETRYCOLLECTION (POINT (-2.205554 49.240862)),,,
0472bbd0-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE1307,,,,19,,"19, Pier Road",,0401307,GEOMETRYCOLLECTION (POINT (-2.106916 49.182163)),,,
061dbd90-116c-0138-9143-740f24312a1c,,Postal Address,St. Martin,Parish,,,,,,Listed building,Government of Jersey,MN0060,,,,Highbury House,,"Highbury House, La Rue des Potirons",,0700060,GEOMETRYCOLLECTION (POINT (-2.056763 49.211991)),,,
0471b1e0-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE1271,,,,39-40,,"39-40, The Parade",,0401271,GEOMETRYCOLLECTION (POINT (-2.109573 49.186326)),,,
0488a7f0-149c-0138-c573-740f24312a1c,Archaeological Evaluation,Postal Address,St. Helier,Parish,,"Museum of London Archaeology were commissioned by Jersey Development Company to undertake an archaeological evaluation. Seven evaluation trenches were excavated. The results showed that there was little human activity prior to 19th century apart from farming/agricultural practices. Trench 3 contained fragments of burnt daub (fired clay) which was evidence of prehistoric activity. Trenches 6 and 7 contained large post-medieval pits which supports that the area was open fields until the start of the 19th century when the site was developed. Trench 1 contained a post-medieval occupation layer and artefacts included a 17th century clay tobacco pipe stem and a 'Liard' coin minted during reign of King Louis XIV of France. High potential for further post-medieval features, low potential for prehistoric finds. ",Archaeological Evaluation,,,Listed building,Government of Jersey,HE1389,,,,Jersey College for Girls,,"Jersey College for Girls, Rouge Bouillon",,0401389.1,GEOMETRYCOLLECTION (POINT (-2.103187 49.19358)),,,
f15d11a0-1168-0138-9140-740f24312a1c,,,St. Mary ,Parish,,,,,,,,,,,German Occupation,Site of Resistance Nest La Falaise,,Site of Resistance Nest La Falaise,Weathered due to remote location.,0800222,GEOMETRYCOLLECTION (POINT (-2.168799 49.251927)),,,
50583080-116c-0138-914f-740f24312a1c,,Postal Address,St. Brelade,Parish,,,,,,Listed building,Government of Jersey,BR0155,,,,Old Mill House,,"Old Mill House, Le Quai Bisson",,0100155,GEOMETRYCOLLECTION (POINT (-2.170631 49.186876)),,,
04598030-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0574,,,,17,,"17, David Place",,0400574,GEOMETRYCOLLECTION (POINT (-2.102743 49.188472)),,,
0464f8b0-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0902,,,,1,,"1, Commercial Buildings",,0400902,GEOMETRYCOLLECTION (POINT (-2.108689 49.17896)),,,
1887187e-834a-11eb-8701-0275d4869ef4,Archaeological Excavation,Postal Address,St. Helier,Parish,,"This site was excavated as part of archaeological fieldwork in the town of St Helier, led by Margaret Finlaison in the 1970s-1990s. The investigations were written up in a report by Charlotte Hotton in 1996.  One trench was opened in the Devonshire Place, Axminster House area. Finds dated to the 18th and 19th centuries. ",Archaeological Excavation,,,,,,,,,"Devonshire Place, Axminster House",,"Devonshire Place, Axminster House",,0401076,GEOMETRYCOLLECTION (POINT (-2.107157 49.187064)),,,
04796c50-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,,,,,,,Savile House,,"Savile House, Savile Street",,0401536,GEOMETRYCOLLECTION (POINT (-2.109775 49.1885)),,,
fc806780-149c-0138-c576-740f24312a1c,,Postal Address,St. Ouen,Parish,,,,,,Listed building,Government of Jersey,OU0101,,,,La Maison des Pres,,"La Maison des Pres, La Rue des Prés",,0900101,GEOMETRYCOLLECTION (POINT (-2.23296 49.234634)),,,
04656260-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0912,,,,4 New Town Buildings,,"4 New Town Buildings, David Place",,0400912,GEOMETRYCOLLECTION (POINT (-2.102904 49.187942)),,,
045c5870-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0652,,,,Fountain Court,,"Fountain Court, Roseville Street",,0400652,GEOMETRYCOLLECTION (POINT (-2.10071 49.179544)),,,
46922240-116c-0138-9149-740f24312a1c,,Field Number,St. John,Parish,,,,,,,,,,,,Artefact Scatter Area,,"Artefact Scatter Area, Field J1071",,0500245,GEOMETRYCOLLECTION (POINT (-2.110149 49.224448)),,,
04624e80-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0831,,,,Le Sueur Monument,,"Le Sueur Monument, Broad Street",,0400831,GEOMETRYCOLLECTION (POINT (-2.107447 49.184169)),,,
044c4490-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0216,,,Richmond Map,The Limes,,"The Limes, Fern Valley",,0400216,GEOMETRYCOLLECTION (POINT (-2.117724 49.209167)),,,
84d4ac30-1168-0138-913a-740f24312a1c,,Postal Address,Grouville,Parish,,,,,,Listed building,Government of Jersey,GR0012,,,,La Hougue Grange,,"La Hougue Grange, Le Câtillon",,0300012,GEOMETRYCOLLECTION (POINT (-2.057734 49.198642)),,,
046c3aa0-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE1107,,,,6,,"6, Hilary Street",,0401107,GEOMETRYCOLLECTION (POINT (-2.10175 49.184151)),,,
