ResourceID,Administrative Subdivision Type,External Identifier Type,End Date of Existence,Place Description,End Date Type,Description Type,Place Address,Activity Type,Spatial Coordinates Geometry,Address Type,Keyword,Name Type,Administrative Subdivision Name,Description,To Date,Start Date Type,Name,Primary Reference Number,From Date,Geometry Qualifier,Start Date of Existence,External Source,External XRef,Cadastral Reference
0bd45420-116c-0138-9146-740f24312a1c,Parish,Listed building,,,,,"Site of Oxenford House, La Ruelle",,GEOMETRYCOLLECTION (POINT (-2.142652 49.222424)),Postal Address,,,St. Lawrence,,,,Site of Oxenford House,0600091,,,,Government of Jersey,LA0091,
fc8afc10-149c-0138-c576-740f24312a1c,Parish,,,,,,"Le Lavoir des Coupes, Field O141",,GEOMETRYCOLLECTION (POINT (-2.211873 49.249881)),Field Number,,,St. Ouen,,,,Le Lavoir des Coupes,0900315,,,,,,
fc835730-149c-0138-c576-740f24312a1c,Parish,Listed building,,,,,"St Jacut, La Route de Vinchelez",,GEOMETRYCOLLECTION (POINT (-2.203647 49.235593)),Postal Address,,,St. Ouen,,,,St Jacut,0900205,,,,Government of Jersey,OU0205,
06264140-116c-0138-9143-740f24312a1c,Parish,Listed building,,,,,"Anne Port Slipway, La Route de la Côte",,GEOMETRYCOLLECTION (POINT (-2.022323 49.205331)),Postal Address,,,St. Martin,,,,Anne Port Slipway,0700182,,,,Government of Jersey,MN0182,
fc8c6730-149c-0138-c576-740f24312a1c,Parish,,,,,,"Artefact Scatter Area, Field O1123",,GEOMETRYCOLLECTION (POINT (-2.22752 49.237768)),Field Number,,,St. Ouen,,,,Artefact Scatter Area,0900354,,,,,,
505b2370-116c-0138-914f-740f24312a1c,Parish,Listed building,,,,,"Wellhead, La Marquanderie",,GEOMETRYCOLLECTION (POINT (-2.202118 49.189094)),Postal Address,,,St. Brelade,,,,Wellhead,0100227,,,,Government of Jersey,BR0227,
468ca560-116c-0138-9149-740f24312a1c,Parish,Listed building,,,,,"Le Mourier Cottages, Le Mourier Valley",,GEOMETRYCOLLECTION (POINT (-2.160547 49.250922)),Postal Address,Richmond Map,,St. John,,,,Le Mourier Cottages,0500102,,,,Government of Jersey,JN0102,
062305a0-116c-0138-9143-740f24312a1c,Parish,Listed building,,,,,"Les Mares Cottage, La Rue des Mares",,GEOMETRYCOLLECTION (POINT (-2.03431 49.225199)),Postal Address,,,St. Martin,,,,Les Mares Cottage,0700222,,,,Government of Jersey,MN0222,
045931e0-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"13, Clarendon Road",,GEOMETRYCOLLECTION (POINT (-2.10396 49.192035)),Postal Address,,,St. Helier,,,,13,0400565,,,,Government of Jersey,HE0565,
0625fbb0-116c-0138-9143-740f24312a1c,Parish,Listed building,,,,,"Post Box No.67, La Rue des Alleurs",,GEOMETRYCOLLECTION (POINT (-2.050537 49.228415)),Postal Address,,,St. Martin,,,,Post Box No.67,0700202,,,,Government of Jersey,MN0128,
fc853580-149c-0138-c576-740f24312a1c,Parish,Listed building,,,,Conservation Statement,"La Tour Carree, La Grande Route des Mielles",Conservation Statement,GEOMETRYCOLLECTION (POINT (-2.2264 49.217)),Postal Address,"Richmond Map,Coastal Fortification",,St. Ouen,"Conservation Statement by Roger Hills of Jersey Heritage, Jersey (November 2006).",,,La Tour Carree,0900159,,,,Government of Jersey,OU0159,
2eef8410-1168-0138-9137-740f24312a1c,Parish,Listed building,,,,,"Auvergne House, La Rue d'Auvergne",,GEOMETRYCOLLECTION (POINT (-2.183627 49.224825)),Postal Address,,,St. Peter,,,,Auvergne House,1000141,,,,Government of Jersey,PE0141,
84d987b0-1168-0138-913a-740f24312a1c,Parish,Listed building,,,,,"8, New Road",,GEOMETRYCOLLECTION (POINT (-2.030485 49.197833)),Postal Address,,,Grouville,,,,8,0300168,,,,Government of Jersey,GR0168,
047b0a20-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"L'Augres House, La Route de la Trinité",,GEOMETRYCOLLECTION (POINT (-2.096964 49.210203)),Postal Address,,,St. Helier,,,,L'Augres House,0401582,,,,Government of Jersey,HE1582,
50594c80-116c-0138-914f-740f24312a1c,Parish,Listed building,,,,,"Old Court House Inn, Le Boulevard",,GEOMETRYCOLLECTION (POINT (-2.168935 49.185369)),Postal Address,Richmond Map,,St. Brelade,,,,Old Court House Inn,0100180,,,,Government of Jersey,BR0180,
84da6400-1168-0138-913a-740f24312a1c,Parish,Listed building,,,,,"Abigail, Gorey Village Main Road",,GEOMETRYCOLLECTION (POINT (-2.033147 49.196421)),Postal Address,,,Grouville,,,,Abigail,0300193,,,,Government of Jersey,GR0193,
4690ca00-116c-0138-9149-740f24312a1c,Parish,Listed building,,,,,"Aylmer Farm, Le Chemin du Herupe",,GEOMETRYCOLLECTION (POINT (-2.121499 49.23306)),Postal Address,,,St. John,,,,Aylmer Farm,0500214,,,,Government of Jersey,,
b36fd660-149f-0138-c579-740f24312a1c,Parish,Area of Archaeological Potential,,,,,"Grand Clos des Hougues, Field T635",,GEOMETRYCOLLECTION (POINT (-2.068622 49.234455)),Field Number,,,Trinity,,,,Grand Clos des Hougues,1200013,,,,Government of Jersey,TR0222,
0474ec50-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"5, Rouge Bouillon",,GEOMETRYCOLLECTION (POINT (-2.110189 49.189964)),Postal Address,,,St. Helier,,,,5,0401370,,,,Government of Jersey,HE1370,
0475e260-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"60, Rouge Bouillon",,GEOMETRYCOLLECTION (POINT (-2.10747 49.19267)),Postal Address,,,St. Helier,,,,60,0401398,,,,Government of Jersey,HE1398,
b36f8820-149f-0138-c579-740f24312a1c,Parish,,,,,,"Spring Farm, La Rue des Bouillons",,GEOMETRYCOLLECTION (POINT (-2.075327 49.233919)),Postal Address,,,Trinity,,,,Spring Farm,1200276,,,,,,
044ed870-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"9, Ingouville Place",,GEOMETRYCOLLECTION (POINT (-2.101424 49.185369)),Postal Address,,,St. Helier,,,,9,0400279,,,,Government of Jersey,HE0279,
5053a240-116c-0138-914f-740f24312a1c,Parish,,,,,,"Site of Middle Battery, Le Mont Sohier",,GEOMETRYCOLLECTION (POINT (-2.196017 49.185187)),Postal Address,"Richmond Map,Coastal Fortification",,St. Brelade,,,,Site of Middle Battery,0100056,,,,,,
f155d830-1168-0138-9140-740f24312a1c,Parish,Listed building,,,,,"Greve de Lecq Barracks, Le Mont de St. Marie",,GEOMETRYCOLLECTION (POINT (-2.199333 49.245868)),Postal Address,Coastal Fortification,,St. Mary ,,,,Greve de Lecq Barracks,0800036,,,,Government of Jersey,MY0036,
296b2000-1168-0138-9134-740f24312a1c,Parish,Listed building,,,,,"2 Plaisance Terrace, La Route du Fort",,GEOMETRYCOLLECTION (POINT (-2.09705 49.179048)),Postal Address,,,St. Saviour,,,,2 Plaisance Terrace,1100039,,,,Government of Jersey,SA0039,
0bd85730-116c-0138-9146-740f24312a1c,Parish,Listed building,,,,,"Merryvale, La Vallée de St Pierre",,GEOMETRYCOLLECTION (POINT (-2.154669 49.204677)),Postal Address,,,St. Lawrence,,,,Merryvale,0600238,,,,Government of Jersey,LA0238,
0488d240-149c-0138-c573-740f24312a1c,Parish,,,,,,"Site of Resistance Nest Pavillon , Westmount Road",,GEOMETRYCOLLECTION (POINT (-2.117358 49.189277)),Postal Address,German Occupation,,St. Helier,,,,Site of Resistance Nest Pavillon ,0400998,,,,,,
044692e0-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"14, Broad Street",,GEOMETRYCOLLECTION (POINT (-2.107771 49.184464)),Postal Address,,,St. Helier,,,,14,0400066,,,,Government of Jersey,HE0066,
2973b9c0-1168-0138-9134-740f24312a1c,Parish,,,,,,"Mound, Field S13",,GEOMETRYCOLLECTION (POINT (-2.069349 49.221284)),Field Number,Place of Worship,,St. Saviour,,,,Mound,1100020,,,,,,
044788f0-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"12-12a, Charing Cross",,GEOMETRYCOLLECTION (POINT (-2.109389 49.184971)),Postal Address,,,St. Helier,,,,12-12a,0400091,,,,Government of Jersey,HE0091,
469125f0-116c-0138-9149-740f24312a1c,Parish,,,,,,"Sorel Cottage , La Rue du Grand Mourier",,GEOMETRYCOLLECTION (POINT (-2.153915 49.254605)),Postal Address,Richmond Map,,St. John,,,,Sorel Cottage ,0500225,,,,,,
fc815d80-149c-0138-c576-740f24312a1c,Parish,Listed building,,,,,"Les Pallieres, La Rue des Pallières",,GEOMETRYCOLLECTION (POINT (-2.230942 49.249872)),Postal Address,Richmond Map,,St. Ouen,,,,Les Pallieres,0900137,,,,Government of Jersey,OU0137,
505f48d0-116c-0138-914f-740f24312a1c,Parish,Listed building,,,,,"St Brelade's Independent Tutorial College, Le Mont les Vaux",,GEOMETRYCOLLECTION (POINT (-2.176991 49.188548)),Postal Address,,,St. Brelade,,,,St Brelade's Independent Tutorial College,0100337,,,,Government of Jersey,BR0337,
04834f20-149c-0138-c573-740f24312a1c,Parish,,,,,Archaeological Excavation,"New Police Station, Green Street",Archaeological Excavation,GEOMETRYCOLLECTION (POINT (-2.102317 49.17998)),Postal Address,,,St. Helier,Investigations into the proposed area of the new Police Station at Green Street car park included a desk-based assessment and later an excavation. ,,,New Police Station,0401290,,,,,,
04806130-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"3 & 4 Plaisant Terrace, Val Plaisant",,GEOMETRYCOLLECTION (POINT (-2.105056 49.188101)),Postal Address,,,St. Helier,,,,3 & 4 Plaisant Terrace,0401786,,,,Government of Jersey,HE1786,
b3671790-149f-0138-c579-740f24312a1c,Parish,Listed building,,,,,"L'Epine, La Rue de l'Épine",,GEOMETRYCOLLECTION (POINT (-2.090135 49.239894)),Postal Address,Richmond Map,,Trinity,,,,L'Epine,1200044,,,,Government of Jersey,TR0044,
04545740-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"14, Roseville Street",,GEOMETRYCOLLECTION (POINT (-2.100821 49.181295)),Postal Address,,,St. Helier,,,,14,0400433,,,,Government of Jersey,HE0433,
b36757c0-149f-0138-c579-740f24312a1c,Parish,Listed building,,,,,"Ville es Normans Farm, La Neuve Route",,GEOMETRYCOLLECTION (POINT (-2.108936 49.226837)),Postal Address,Richmond Map,,Trinity,,,,Ville es Normans Farm,1200051,,,,Government of Jersey,TR0051,
04556f10-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"31-33, Stopford Road",,GEOMETRYCOLLECTION (POINT (-2.100406 49.189498)),Postal Address,,,St. Helier,,,,31-33,0400464,,,,Government of Jersey,HE0464/HE0465,
84e09060-1168-0138-913a-740f24312a1c,Parish,,,,,,"Fairlands, La Petite Rue du Nord",,GEOMETRYCOLLECTION (POINT (-2.064071 49.197736)),Postal Address,,,Grouville,,,,Fairlands,0300312,,,,,,
f15c1720-1168-0138-9140-740f24312a1c,Parish,,,,,,"Maupertuis Farm , La Grande Rue",,GEOMETRYCOLLECTION (POINT (-2.166197 49.244913)),Postal Address,Richmond Map,,St. Mary ,,,,Maupertuis Farm ,0800198,,,,,,
fc813320-149c-0138-c576-740f24312a1c,Parish,Listed building,,,,,"Pond View, La Rue de la Mare",,GEOMETRYCOLLECTION (POINT (-2.215315 49.217565)),Postal Address,,,St. Ouen,,,,Pond View,0900133,,,,Government of Jersey,OU0133,
b3712610-149f-0138-c579-740f24312a1c,Parish,,,,,,"Site of Beacons, Field T67",,GEOMETRYCOLLECTION (POINT (-2.093748 49.248173)),Field Number,Coastal Fortification,,Trinity,,,,Site of Beacons,1200321,,,,,,
045a1ba0-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"5, Grove Street",,GEOMETRYCOLLECTION (POINT (-2.104494 49.18717)),Postal Address,,,St. Helier,,,,5,0400590,,,,Government of Jersey,HE0590,
b36a1c20-149f-0138-c579-740f24312a1c,Parish,Listed building,,,,,"Le Hurel Cottages, La Rue du Hurel",,GEOMETRYCOLLECTION (POINT (-2.093533 49.220769)),Postal Address,Richmond Map,,Trinity,,,,Le Hurel Cottages,1200162,,,,Government of Jersey,TR0162,
061cdb80-116c-0138-9143-740f24312a1c,Parish,Listed building,,,,,"Faldouet House, La Grande Route de Faldouet",,GEOMETRYCOLLECTION (POINT (-2.031789 49.203853)),Postal Address,,,St. Martin,,,,Faldouet House,0700038,,,,Government of Jersey,MN0038,
8b6dbac0-1498-0138-c570-740f24312a1c,Parish,Listed building,,,,,"Fauvic Villa , La Rue au Long",,GEOMETRYCOLLECTION (POINT (-2.041219 49.17468)),Postal Address,,,St. Clement,,,,Fauvic Villa ,0200105,,,,Government of Jersey,CL0105,
f1587b60-1168-0138-9140-740f24312a1c,Parish,Listed building,,,,,"Abreuvoir, La Rue du Pont",,GEOMETRYCOLLECTION (POINT (-2.175708 49.240992)),Postal Address,,,St. Mary ,,,,Abreuvoir,0800098,,,,Government of Jersey,MY0098,
04709500-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"44, New Street",,GEOMETRYCOLLECTION (POINT (-2.106156 49.186459)),Postal Address,,,St. Helier,,,,44,0401238,,,,Government of Jersey,HE1238,
0450f3e0-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"10, Minden Street",,GEOMETRYCOLLECTION (POINT (-2.10249 49.186213)),Postal Address,,,St. Helier,,,,10,0400335,,,,Government of Jersey,HE0335,
0bd2bdb0-116c-0138-9146-740f24312a1c,Parish,Listed building,,,,,"Ville au Bas Cottage, La Rue de la Ville au Bas ",,GEOMETRYCOLLECTION (POINT (-2.156776 49.219209)),Postal Address,,,St. Lawrence,,,,Ville au Bas Cottage,0600055,,,,Government of Jersey,LA0055,
b36a3340-149f-0138-c579-740f24312a1c,Parish,Listed building,,,,,"Mont Pellier , La Rue du Mont Pellier",,GEOMETRYCOLLECTION (POINT (-2.090714 49.227988)),Postal Address,Richmond Map,,Trinity,,,,Mont Pellier ,1200165,,,,Government of Jersey,TR0165,
468aa9d0-116c-0138-9149-740f24312a1c,Parish,Listed building,,,,,"Pine Cottage, La Rue des Servais",,GEOMETRYCOLLECTION (POINT (-2.116894 49.223219)),Postal Address,,,St. John,,,,Pine Cottage,0500055,,,,Government of Jersey,JN0055,
8b6e7fe0-1498-0138-c570-740f24312a1c,Parish,Area of Archaeological Potential,,,,,"La Houguette, Field C197",,GEOMETRYCOLLECTION (POINT (-2.059335 49.171386)),Field Number,,,St. Clement,,,,La Houguette,0200125,,,,Government of Jersey,CL0125,
b36d8310-149f-0138-c579-740f24312a1c,Parish,,,,,,"Brookvale (Arch) , La Rue du Hurel",,GEOMETRYCOLLECTION (POINT (-2.089133 49.223265)),Postal Address,,,Trinity,,,,Brookvale (Arch) ,1200025,,,,,,
0bdd6690-116c-0138-9146-740f24312a1c,Parish,,,,,,"Site of Bulwark Batteries, Victoria Avenue",,GEOMETRYCOLLECTION (POINT (-2.143032 49.196922)),Postal Address,"Coastal Fortification,Richmond Map",,St. Lawrence,,,,Site of Bulwark Batteries,0600303,,,,,,
50614a90-116c-0138-914f-740f24312a1c,Parish,Listed building,,,,,"Villa Nuova, La Route de la Haule",,GEOMETRYCOLLECTION (POINT (-2.162655 49.194847)),Postal Address,,,St. Brelade,,,,Villa Nuova,0100400,,,,Government of Jersey,BR0400,
5051d970-116c-0138-914f-740f24312a1c,Parish,Listed building,,,,,"Highlands, Le Mont du Coin",,GEOMETRYCOLLECTION (POINT (-2.173364 49.197663)),Postal Address,,,St. Brelade,,,,Highlands,0100015,,,,Government of Jersey,BR0015,
296f2840-1168-0138-9134-740f24312a1c,Parish,Listed building,,,,,"4 Belgreve Terrace, Dicq Road",,GEOMETRYCOLLECTION (POINT (-2.09588 49.178437)),Postal Address,,,St. Saviour,,,,4 Belgreve Terrace,1100154,,,,Government of Jersey,SA0154,
0461b840-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"9, Bond Street",,GEOMETRYCOLLECTION (POINT (-2.107537 49.183692)),Postal Address,,,St. Helier,,,,9,0400813,,,,Government of Jersey,HE0813,
046b8d60-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"1 Walmer Place, Hastings Road",,GEOMETRYCOLLECTION (POINT (-2.09946 49.180429)),Postal Address,,,St. Helier,,,,1 Walmer Place,0401088,,,,Government of Jersey,HE1088,
06207820-116c-0138-9143-740f24312a1c,Parish,Listed building,,,,,"La Cote au Palier, La Rue de la Côte au Palier",,GEOMETRYCOLLECTION (POINT (-2.037024 49.214931)),Postal Address,Richmond Map,,St. Martin,,,,La Cote au Palier,0700133,,,,Government of Jersey,MN0133,
046da460-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"51-53, King Street",,GEOMETRYCOLLECTION (POINT (-2.107469 49.184476)),Postal Address,,,St. Helier,,,,51-53,0401155,,,,Government of Jersey,HE1155,
04624e80-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"Le Sueur Monument, Broad Street",,GEOMETRYCOLLECTION (POINT (-2.107447 49.184169)),Postal Address,,,St. Helier,,,,Le Sueur Monument,0400831,,,,Government of Jersey,HE0831,
296a7f20-1168-0138-9134-740f24312a1c,Parish,Listed building,,,,,"Priors, La Chasse Brunette",,GEOMETRYCOLLECTION (POINT (-2.08449 49.196639)),Postal Address,Richmond Map,,St. Saviour,,,,Priors,1100018,,,,Government of Jersey,SA0018,
fc829e10-149c-0138-c576-740f24312a1c,Parish,Listed building,,,,,"Resistance Nest La Mare Mill, Le Mont Rossignol",,GEOMETRYCOLLECTION (POINT (-2.211771 49.213339)),Postal Address,German Occupation,,St. Ouen,,,,Resistance Nest La Mare Mill,0900187,,,,Government of Jersey,OU0176/OU0187,
b36fb320-149f-0138-c579-740f24312a1c,Parish,,,,,,"La Caniche, La Rue de la Boucterie ",,GEOMETRYCOLLECTION (POINT (-2.081964 49.215556)),Postal Address,,,Trinity,,,,La Caniche,1200281,,,,,,
f1591640-1168-0138-9140-740f24312a1c,Parish,Listed building,,,,,"Midlands House, La Rue du Rondin",,GEOMETRYCOLLECTION (POINT (-2.18419 49.240938)),Postal Address,,,St. Mary ,,,,Midlands House,0800113,,,,Government of Jersey,MY0113,
046d72b0-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"72-74, King Street",,GEOMETRYCOLLECTION (POINT (-2.108558 49.184998)),Postal Address,,,St. Helier,,,,72-74,0401148,,,,Government of Jersey,HE1148,
fc87b660-149c-0138-c576-740f24312a1c,Parish,Listed building,,,,,"Le Menage de Jean Le Brocq, La Ville de L'Église",,GEOMETRYCOLLECTION (POINT (-2.204675 49.226605)),Postal Address,Richmond Map,,St. Ouen,,,,Le Menage de Jean Le Brocq,0900262,,,,Government of Jersey,OU0262,
0bd41eb0-116c-0138-9146-740f24312a1c,Parish,Listed building,,,,,"Les Varvots Villa, La Rue des Varvôts",,GEOMETRYCOLLECTION (POINT (-2.150927 49.232949)),Postal Address,,,St. Lawrence,,,,Les Varvots Villa,0600086,,,,Government of Jersey,LA0086,
506114c0-116c-0138-914f-740f24312a1c,Parish,Listed building,,,,,"Elton House, Le Mont du Boulevard",,GEOMETRYCOLLECTION (POINT (-2.169068 49.184905)),Postal Address,Richmond Map,,St. Brelade,,,,Elton House,0100393,,,,Government of Jersey,BR0393,
f15bf2e0-1168-0138-9140-740f24312a1c,Parish,,,,,,"Lithic Scatter, Field MY239",,GEOMETRYCOLLECTION (POINT (-2.178514 49.246218)),Field Number,,,St. Mary ,,,,Lithic Scatter,0800194,,,,,,
84e0dca0-1168-0138-913a-740f24312a1c,Parish,,,,,,"Lithic Scatter, Field G169",,GEOMETRYCOLLECTION (POINT (-2.048404 49.195456)),Field Number,,,Grouville,,,,Lithic Scatter,0300320,,,,,,
468a00e0-116c-0138-9149-740f24312a1c,Parish,Listed building,,,,,"Oakdene, La Rue de l'Église",,GEOMETRYCOLLECTION (POINT (-2.130489 49.247209)),Postal Address,,,St. John,,,,Oakdene,0500040,,,,Government of Jersey,JN0040,
5058f6f0-116c-0138-914f-740f24312a1c,Parish,Listed building,,,,,"The Olde House, La Rue du Crocquet",,GEOMETRYCOLLECTION (POINT (-2.170636 49.18853)),Postal Address,,,St. Brelade,,,,The Olde House,0100173,,,,Government of Jersey,BR0173,
468ced00-116c-0138-9149-740f24312a1c,Parish,Listed building,,,,,"Milestone '5', La Route des Issues",,GEOMETRYCOLLECTION (POINT (-2.12794 49.243425)),Postal Address,,,St. John,,,,Milestone '5',0500109,,,,Government of Jersey,JN0109,
2ef37f50-1168-0138-9137-740f24312a1c,Parish,Listed building,,,,,"Bethesda Methodist Church, La Route du Moulin",,GEOMETRYCOLLECTION (POINT (-2.211675 49.212004)),Postal Address,Place of Worship,,St. Peter,,,,Bethesda Methodist Church,1000049,,,,Government of Jersey,PE0049,
044f1520-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"13, King Street",,GEOMETRYCOLLECTION (POINT (-2.105578 49.184175)),Postal Address,,,St. Helier,,,,13,0400285,,,,Government of Jersey,HE0285,
04850560-149c-0138-c573-740f24312a1c,Parish,,,,,,"La Valette, La Ruelle Vaucluse",,GEOMETRYCOLLECTION (POINT (-2.127049 49.204426)),Postal Address,Richmond Map,,St. Helier,,,,La Valette,0400412,,,,,,
0629cf30-116c-0138-9143-740f24312a1c,Parish,,,,,,"Artefact Scatter, Field MN28",,GEOMETRYCOLLECTION (POINT (-2.056415 49.234085)),Field Number,,,St. Martin,,,,Artefact Scatter,0700368,,,,,,
fc870900-149c-0138-c576-740f24312a1c,Parish,Listed building,,,,,"La Retraite, La Rue du Val de la Mare",,GEOMETRYCOLLECTION (POINT (-2.215343 49.218247)),Postal Address,,,St. Ouen,,,,La Retraite,0900246,,,,Government of Jersey,OU0246,
84d777c0-1168-0138-913a-740f24312a1c,Parish,Listed building,,,,,"Les Fonds, La Sente des Fonds",,GEOMETRYCOLLECTION (POINT (-2.038863 49.183195)),Postal Address,,,Grouville,,,,Les Fonds,0300097,,,,Government of Jersey,GR0097,
2ef172a0-1168-0138-9137-740f24312a1c,Parish,Listed building,,,,,"Maison Aleval, La Rue du Petit Aleval",,GEOMETRYCOLLECTION (POINT (-2.163143 49.220734)),Postal Address,,,St. Peter,,,,Maison Aleval,1000209,,,,Government of Jersey,PE0209,
b36ed870-149f-0138-c579-740f24312a1c,Parish,,,,,,"La Hocquarderie, La Rue Coutanche",,GEOMETRYCOLLECTION (POINT (-2.105251 49.23846)),Postal Address,,,Trinity,,,,La Hocquarderie,1200255,,,,,,
8b6a18d0-1498-0138-c570-740f24312a1c,Parish,Listed building,,,,,"Le Chalet, La Grande Route de la Côte",,GEOMETRYCOLLECTION (POINT (-2.057753 49.169065)),Postal Address,,,St. Clement,,,,Le Chalet,0200018,,,,Government of Jersey,CL0018,
061f8f70-116c-0138-9143-740f24312a1c,Parish,Listed building,,,,,"Hollybank Bakehouse, La Rue des Huriaux",,GEOMETRYCOLLECTION (POINT (-2.052926 49.23202)),Postal Address,Richmond Map,,St. Martin,,,,Hollybank Bakehouse,0700109,,,,Government of Jersey,MN0109,
